	params	train_accuracy	train_sensitivity	train_specificity	validation_accuracy	validation_sensitivity	validation_specificity
30	{'n_estimators': 500, 'max_depth': 6, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9360131255127153	0.9362765514369012	0.9359099804305284	0.9267359212684527	0.9236499068901304	0.9280185758513931
31	{'n_estimators': 500, 'max_depth': 6, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9368334700574241	0.9404414827155352	0.9354207436399217	0.9267359212684527	0.925512104283054	0.9272445820433437
110	{'n_estimators': 1000, 'max_depth': 6, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9364818938239775	0.9371095376926281	0.9362361382909328	0.9267359212684527	0.9217877094972067	0.9287925696594427
89	{'n_estimators': 1000, 'max_depth': 4, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.937888198757764	0.8142440649729279	0.9863013698630136	0.9267359212684527	0.7988826815642458	0.9798761609907121
88	{'n_estimators': 1000, 'max_depth': 4, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9370678542130552	0.8134110787172012	0.9854859752120027	0.9267359212684527	0.7988826815642458	0.9798761609907121
81	{'n_estimators': 1000, 'max_depth': 4, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.937888198757764	0.8142440649729279	0.9863013698630136	0.9267359212684527	0.7988826815642458	0.9798761609907121
84	{'n_estimators': 1000, 'max_depth': 4, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9376538146021329	0.8146605581007913	0.985812133072407	0.9267359212684527	0.7988826815642458	0.9798761609907121
8	{'n_estimators': 500, 'max_depth': 4, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9368334700574241	0.812161599333611	0.9856490541422048	0.9261891744122471	0.7932960893854749	0.9814241486068112
34	{'n_estimators': 500, 'max_depth': 6, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9356615492792687	0.9375260308204915	0.934931506849315	0.9261891744122471	0.9236499068901304	0.9272445820433437
38	{'n_estimators': 500, 'max_depth': 6, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9349583968123755	0.9375260308204915	0.9339530332681018	0.9261891744122471	0.9236499068901304	0.9272445820433437
39	{'n_estimators': 500, 'max_depth': 6, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9360131255127153	0.9400249895876718	0.9344422700587084	0.9261891744122471	0.925512104283054	0.9264705882352942
35	{'n_estimators': 500, 'max_depth': 6, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9364818938239775	0.941274468971262	0.9346053489889107	0.9261891744122471	0.925512104283054	0.9264705882352942
93	{'n_estimators': 1000, 'max_depth': 4, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9377710066799484	0.8138275718450646	0.9863013698630136	0.9261891744122471	0.7970204841713222	0.9798761609907121
97	{'n_estimators': 1000, 'max_depth': 4, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9377710066799484	0.8138275718450646	0.9863013698630136	0.9261891744122471	0.7970204841713222	0.9798761609907121
17	{'n_estimators': 500, 'max_depth': 4, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9376538146021329	0.8142440649729279	0.9859752120026093	0.9256424275560415	0.7951582867783985	0.9798761609907121
4	{'n_estimators': 500, 'max_depth': 4, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9370678542130552	0.8129945855893378	0.9856490541422048	0.9256424275560415	0.7932960893854749	0.9806501547987616
0	{'n_estimators': 500, 'max_depth': 4, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9373022383686863	0.8129945855893378	0.9859752120026093	0.9256424275560415	0.7932960893854749	0.9806501547987616
92	{'n_estimators': 1000, 'max_depth': 4, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9369506621352397	0.8134110787172012	0.9853228962818004	0.9250956806998359	0.7932960893854749	0.9798761609907121
96	{'n_estimators': 1000, 'max_depth': 4, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9370678542130552	0.8134110787172012	0.9854859752120027	0.9240021869874249	0.7895716945996276	0.9798761609907121
12	{'n_estimators': 500, 'max_depth': 4, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9365990859017931	0.8117451062057476	0.9854859752120027	0.9240021869874249	0.7895716945996276	0.9798761609907121
16	{'n_estimators': 500, 'max_depth': 4, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'class_weight': None, 'bootstrap': True, 'random_state': 1618, 'n_jobs': 4}	0.9365990859017931	0.812161599333611	0.9853228962818004	0.9234554401312193	0.7895716945996276	0.9791021671826625
91	{'n_estimators': 1000, 'max_depth': 4, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9278096800656276	0.9271137026239067	0.928082191780822	0.9218151995626025	0.9143389199255121	0.9249226006191951
19	{'n_estimators': 500, 'max_depth': 4, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9268721434431032	0.9262807163681799	0.9271037181996086	0.9218151995626025	0.9162011173184358	0.9241486068111455
83	{'n_estimators': 1000, 'max_depth': 4, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.927692487987812	0.9266972094960433	0.928082191780822	0.9218151995626025	0.9143389199255121	0.9249226006191951
15	{'n_estimators': 500, 'max_depth': 4, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'class_weight': 'balanced', 'bootstrap': False, 'random_state': 1618, 'n_jobs': 4}	0.9272237196765498	0.9271137026239067	0.9272667971298109	0.9218151995626025	0.9162011173184358	0.9241486068111455
